artist,country,points,performance_order,ranking,broadcaster,composers,contest_id,final_type,id,song,writers,spotify_id,acousticness,danceability,duration,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,contest_id_2,img_src,location,name,url,year
Anna Vissi,Greece,128.0,16,9,ERT,Nikos Karvelas,a127ef74-dd10-3ea2-803e-405dcda1d9c8,grand final,a44a6971-b263-30e9-97ba-6ca5b6baa6c4,Everything,Anna Vissi,,,,,,,,,,,,,,a127ef74-dd10-3ea2-803e-405dcda1d9c8,https://apex.eurovision.tv/image/0e36222cf494aa4f028cf3c253aa3816,Athens,Athens 2006,/event/athens-2006,2006
Tina Karol,Ukraine,145.0,18,7,NTU,Tina Karol,a127ef74-dd10-3ea2-803e-405dcda1d9c8,grand final,56081b95-84c4-3e27-b3c5-e3cc25c3e728,Show Me Your Love,Tina Karol,,,,,,,,,,,,,,a127ef74-dd10-3ea2-803e-405dcda1d9c8,https://apex.eurovision.tv/image/0e36222cf494aa4f028cf3c253aa3816,Athens,Athens 2006,/event/athens-2006,2006
Virginie Pouchin,France,5.0,19,22,France 3,Corneille,a127ef74-dd10-3ea2-803e-405dcda1d9c8,grand final,6d9cd302-9556-3c6c-81fb-fef31f1b78b9,Il était Temps,Corneille,,,,,,,,,,,,,,a127ef74-dd10-3ea2-803e-405dcda1d9c8,https://apex.eurovision.tv/image/0e36222cf494aa4f028cf3c253aa3816,Athens,Athens 2006,/event/athens-2006,2006
Sibel Tüzün,Turkey,91.0,23,11,TRT,Sibel Tüzün,a127ef74-dd10-3ea2-803e-405dcda1d9c8,grand final,eca01247-ccf6-33ff-84c3-4388abf0d690,Superstar,Sibel Tüzün,,,,,,,,,,,,,,a127ef74-dd10-3ea2-803e-405dcda1d9c8,https://apex.eurovision.tv/image/0e36222cf494aa4f028cf3c253aa3816,Athens,Athens 2006,/event/athens-2006,2006
André,Armenia,129.0,24,8,AMPTV,Armen Martirosyan,a127ef74-dd10-3ea2-803e-405dcda1d9c8,grand final,5c10a4b1-8311-3acf-997d-c1a331e24d70,Without Your Love,Catherine Bekian,,,,,,,,,,,,,,a127ef74-dd10-3ea2-803e-405dcda1d9c8,https://apex.eurovision.tv/image/0e36222cf494aa4f028cf3c253aa3816,Athens,Athens 2006,/event/athens-2006,2006
Javine,United Kingdom,18.0,2,22,BBC,Javine Hilton & John Themis,ec0e028e-6f0b-36c0-a723-b33b718b417d,grand final,dccfa272-024f-32af-befa-2b253fc76523,Touch My Fire,"Javine Hilton, John Themis",,,,,,,,,,,,,,ec0e028e-6f0b-36c0-a723-b33b718b417d,https://apex.eurovision.tv/image/1ff4301ea137721b2d0c522e3cbee624,Kyiv,Kyiv 2005,/event/kyiv-2005,2005
Luminita Anghel & Sistem,Romania,158.0,4,3,TVR,Cristian Faur,ec0e028e-6f0b-36c0-a723-b33b718b417d,grand final,a81ebac2-6a7d-3907-9cdf-14130d8a796a,Let Me Try,Cristian Faur,,,,,,,,,,,,,,ec0e028e-6f0b-36c0-a723-b33b718b417d,https://apex.eurovision.tv/image/1ff4301ea137721b2d0c522e3cbee624,Kyiv,Kyiv 2005,/event/kyiv-2005,2005
Zdob si Zdub,Moldova,148.0,7,6,TRM,Mihai Gîncu,ec0e028e-6f0b-36c0-a723-b33b718b417d,grand final,3768bb0f-5e0e-3f24-bba0-86693bf37af4,Boonika Bate Toba,Roman Iagupov,,,,,,,,,,,,,,ec0e028e-6f0b-36c0-a723-b33b718b417d,https://apex.eurovision.tv/image/1ff4301ea137721b2d0c522e3cbee624,Kyiv,Kyiv 2005,/event/kyiv-2005,2005
Ledina Celo,Albania,53.0,8,16,RTSH,Adi Hila,ec0e028e-6f0b-36c0-a723-b33b718b417d,grand final,30329b23-e382-3b12-a3af-578f730a83d2,Tomorrow I Go,Pandi Laço,,,,,,,,,,,,,,ec0e028e-6f0b-36c0-a723-b33b718b417d,https://apex.eurovision.tv/image/1ff4301ea137721b2d0c522e3cbee624,Kyiv,Kyiv 2005,/event/kyiv-2005,2005
Constantinos Christoforou,Cyprus,46.0,9,18,CyBC,Constantinos Christoforou,ec0e028e-6f0b-36c0-a723-b33b718b417d,grand final,67dd3065-2ffa-3207-acfd-fc108f9e1e18,Ela Ela,Constantinos Christoforou,,,,,,,,,,,,,,ec0e028e-6f0b-36c0-a723-b33b718b417d,https://apex.eurovision.tv/image/1ff4301ea137721b2d0c522e3cbee624,Kyiv,Kyiv 2005,/event/kyiv-2005,2005
Son de sol,Spain,28.0,10,21,TVE,Alfredo Panebianco,ec0e028e-6f0b-36c0-a723-b33b718b417d,grand final,a680e1ef-8206-36f1-bc4c-0ab5fb29f597,Brujería,Alfredo Panebianco,,,,,,,,,,,,,,ec0e028e-6f0b-36c0-a723-b33b718b417d,https://apex.eurovision.tv/image/1ff4301ea137721b2d0c522e3cbee624,Kyiv,Kyiv 2005,/event/kyiv-2005,2005
Shiri Maymon,Israel,154.0,11,4,IBA,Pini Aronbayev,ec0e028e-6f0b-36c0-a723-b33b718b417d,grand final,c1c58016-c6d4-30bd-a01d-b4a92ad379e2,Hasheket Shenish'ar,Eyal Shachar & Pini Aronbayev,,,,,,,,,,,,,,ec0e028e-6f0b-36c0-a723-b33b718b417d,https://apex.eurovision.tv/image/1ff4301ea137721b2d0c522e3cbee624,Kyiv,Kyiv 2005,/event/kyiv-2005,2005
No Name,Serbia & Montenegro,137.0,12,7,RTS,Slaven Knezovic,ec0e028e-6f0b-36c0-a723-b33b718b417d,grand final,1e2638b5-6630-367f-ab46-a9b06e901a02,Zauvijek Moja,Milan Peric,,,,,,,,,,,,,,ec0e028e-6f0b-36c0-a723-b33b718b417d,https://apex.eurovision.tv/image/1ff4301ea137721b2d0c522e3cbee624,Kyiv,Kyiv 2005,/event/kyiv-2005,2005
Jakob Sveistrup,Denmark,125.0,13,9,DR,Jacob Launbjerg & Andreas Mørck,ec0e028e-6f0b-36c0-a723-b33b718b417d,grand final,f39d5129-cc5b-3834-a221-fa9acb77f804,Talking To You,"Jacob Launbjerg, Andreas Mørck",,,,,,,,,,,,,,ec0e028e-6f0b-36c0-a723-b33b718b417d,https://apex.eurovision.tv/image/1ff4301ea137721b2d0c522e3cbee624,Kyiv,Kyiv 2005,/event/kyiv-2005,2005
Martin Stenmarck,Sweden,30.0,14,19,SVT,"Niklas Edberger, Johan Fransson, Tim Larsson & Tobias Lundgren",ec0e028e-6f0b-36c0-a723-b33b718b417d,grand final,adffd16e-1d7a-39e2-ba6e-4378445e300b,Las Vegas,"Niklas Edberger, Johan Fransson, Tim Larsson, Tobias Lundgren",,,,,,,,,,,,,,ec0e028e-6f0b-36c0-a723-b33b718b417d,https://apex.eurovision.tv/image/1ff4301ea137721b2d0c522e3cbee624,Kyiv,Kyiv 2005,/event/kyiv-2005,2005
Martin Vucic,F.Y.R. Macedonia,52.0,15,17,MKRTV,Dragan Vucić,ec0e028e-6f0b-36c0-a723-b33b718b417d,grand final,9d42f833-f5bc-30eb-aca7-1ada12b4ce7c,Make My Day,Ognen Nedelkovski,,,,,,,,,,,,,,ec0e028e-6f0b-36c0-a723-b33b718b417d,https://apex.eurovision.tv/image/1ff4301ea137721b2d0c522e3cbee624,Kyiv,Kyiv 2005,/event/kyiv-2005,2005
Greenjolly,Ukraine,30.0,16,19,NTU,Greenjolly,ec0e028e-6f0b-36c0-a723-b33b718b417d,grand final,85ac6e69-74f2-3c2c-a470-1dd8ca1b5c75,Razom Nas Bahato,Greenjolly,,,,,,,,,,,,,,ec0e028e-6f0b-36c0-a723-b33b718b417d,https://apex.eurovision.tv/image/1ff4301ea137721b2d0c522e3cbee624,Kyiv,Kyiv 2005,/event/kyiv-2005,2005
Boris Novkovic feat. Lado members,Croatia,115.0,18,11,HRT,Franjo Valentiæ,ec0e028e-6f0b-36c0-a723-b33b718b417d,grand final,9d20c028-f0e3-30ab-8116-b019c24b1664,Vukovi Umiru Sami,Boris Novkoviæ,,,,,,,,,,,,,,ec0e028e-6f0b-36c0-a723-b33b718b417d,https://apex.eurovision.tv/image/1ff4301ea137721b2d0c522e3cbee624,Kyiv,Kyiv 2005,/event/kyiv-2005,2005
Natalia Podolskaya,Russia,57.0,20,15,C1R,Victor Drobysh,ec0e028e-6f0b-36c0-a723-b33b718b417d,grand final,cf449cea-c6e4-3e02-bf45-6093b635a27e,Nobody Hurt No One,"M.S. Applegate, J.P. Chase",,,,,,,,,,,,,,ec0e028e-6f0b-36c0-a723-b33b718b417d,https://apex.eurovision.tv/image/1ff4301ea137721b2d0c522e3cbee624,Kyiv,Kyiv 2005,/event/kyiv-2005,2005
Walter & Kazha,Latvia,153.0,23,5,LTV,Martins Freimanis,ec0e028e-6f0b-36c0-a723-b33b718b417d,grand final,69dfa9f9-99b0-30de-bc5d-0a86ff27354e,The War Is Not Over,Martins Freimanis,,,,,,,,,,,,,,ec0e028e-6f0b-36c0-a723-b33b718b417d,https://apex.eurovision.tv/image/1ff4301ea137721b2d0c522e3cbee624,Kyiv,Kyiv 2005,/event/kyiv-2005,2005
Ortal,France,11.0,24,23,France 3,"Saad Tabainet, Ortal",ec0e028e-6f0b-36c0-a723-b33b718b417d,grand final,c26ef5a1-255a-3138-a17d-4ab0cd64072b,Chacun Pense à Soi,"Saad Tabainet, Ortal",,,,,,,,,,,,,,ec0e028e-6f0b-36c0-a723-b33b718b417d,https://apex.eurovision.tv/image/1ff4301ea137721b2d0c522e3cbee624,Kyiv,Kyiv 2005,/event/kyiv-2005,2005
Jonatan Cerrada,France,40.0,4,15,France 3,"Jonatan Cerrada, Benjamin Robbins, Steve Balsamo",ae741882-2c5f-3faf-86bf-6522117ed204,grand final,776420ee-5127-3e57-bbe6-acbf3e7d1b78,A Chaque Pas,"Jonatan Cerrada, Benjamin Robbins, Steve Balsamo",,,,,,,,,,,,,,ae741882-2c5f-3faf-86bf-6522117ed204,https://apex.eurovision.tv/image/e8edfa01aeee3e54e1434c4e0ecea8d5,Istanbul,Istanbul 2004,/event/istanbul-2004,2004
Re-union,The Netherlands,11.0,7,20,NOS,Ed van Otterdijk,ae741882-2c5f-3faf-86bf-6522117ed204,grand final,55b38900-1341-30bb-9d14-8b655abdb58a,Without You,Angeline van Otterdijk,,,,,,,,,,,,,,ae741882-2c5f-3faf-86bf-6522117ed204,https://apex.eurovision.tv/image/e8edfa01aeee3e54e1434c4e0ecea8d5,Istanbul,Istanbul 2004,/event/istanbul-2004,2004
Max (Maximilian Mutzke),Germany,93.0,8,8,ARD,Stefan Raab,ae741882-2c5f-3faf-86bf-6522117ed204,grand final,938abf95-4e81-3bc0-b075-13fb08abb487,Can't Wait Until Tonight,Stefan Raab,,,,,,,,,,,,,,ae741882-2c5f-3faf-86bf-6522117ed204,https://apex.eurovision.tv/image/e8edfa01aeee3e54e1434c4e0ecea8d5,Istanbul,Istanbul 2004,/event/istanbul-2004,2004
Anjeza Shahini,Albania,106.0,9,7,RTSH,Edmon Zhulali,ae741882-2c5f-3faf-86bf-6522117ed204,grand final,2ca44336-736a-344d-851e-1440dcb32ece,The Image Of You,Agim Doçit,,,,,,,,,,,,,,ae741882-2c5f-3faf-86bf-6522117ed204,https://apex.eurovision.tv/image/e8edfa01aeee3e54e1434c4e0ecea8d5,Istanbul,Istanbul 2004,/event/istanbul-2004,2004
Xandee,Belgium,7.0,13,22,VRT,Marc Paelinck,ae741882-2c5f-3faf-86bf-6522117ed204,grand final,239e15ff-2ac5-3a3b-9528-7a011b2917ee,1 Life,Dirk Paelinck,,,,,,,,,,,,,,ae741882-2c5f-3faf-86bf-6522117ed204,https://apex.eurovision.tv/image/e8edfa01aeee3e54e1434c4e0ecea8d5,Istanbul,Istanbul 2004,/event/istanbul-2004,2004
Julia Savicheva,Russia,67.0,14,11,C1R,Maxim Fadeev,ae741882-2c5f-3faf-86bf-6522117ed204,grand final,2b3bfe55-bc6c-38a5-b714-126fe4f76963,Believe Me,Brenda Loring,,,,,,,,,,,,,,ae741882-2c5f-3faf-86bf-6522117ed204,https://apex.eurovision.tv/image/e8edfa01aeee3e54e1434c4e0ecea8d5,Istanbul,Istanbul 2004,/event/istanbul-2004,2004
James Fox,United Kingdom,29.0,20,16,BBC,Gary Miller and Tim Woodcock,ae741882-2c5f-3faf-86bf-6522117ed204,grand final,2ad2dfb2-0c67-3471-b732-ab033a684a9d,Hold On To Our Love,"Gary Miller, Tim Woodcock",,,,,,,,,,,,,,ae741882-2c5f-3faf-86bf-6522117ed204,https://apex.eurovision.tv/image/e8edfa01aeee3e54e1434c4e0ecea8d5,Istanbul,Istanbul 2004,/event/istanbul-2004,2004
Lisa Andreas,Cyprus,170.0,21,5,CyBC,Mike Konnaris,ae741882-2c5f-3faf-86bf-6522117ed204,grand final,ae8742c1-d9b0-3551-b654-b15f2466be93,Stronger Every Minute,Mike Konnaris,,,,,,,,,,,,,,ae741882-2c5f-3faf-86bf-6522117ed204,https://apex.eurovision.tv/image/e8edfa01aeee3e54e1434c4e0ecea8d5,Istanbul,Istanbul 2004,/event/istanbul-2004,2004
Athena,Turkey,195.0,22,4,TRT,"Gökhan Özoğuz, Hakan Özoğuz",ae741882-2c5f-3faf-86bf-6522117ed204,grand final,a75f3da4-6a84-3e16-8e05-dac78b96c6fa,For Real,"Gökhan Özoğuz, Hakan Özoğuz",,,,,,,,,,,,,,ae741882-2c5f-3faf-86bf-6522117ed204,https://apex.eurovision.tv/image/e8edfa01aeee3e54e1434c4e0ecea8d5,Istanbul,Istanbul 2004,/event/istanbul-2004,2004
Sanda Ladosi,Romania,18.0,23,18,TVR,George Popa,ae741882-2c5f-3faf-86bf-6522117ed204,grand final,8c7dd991-85e6-36e6-8151-03b5628b2670,I Admit,Irina Gligor,,,,,,,,,,,,,,ae741882-2c5f-3faf-86bf-6522117ed204,https://apex.eurovision.tv/image/e8edfa01aeee3e54e1434c4e0ecea8d5,Istanbul,Istanbul 2004,/event/istanbul-2004,2004
Lena Philipsson,Sweden,170.0,24,5,SVT,Thomas Orup Eriksson,ae741882-2c5f-3faf-86bf-6522117ed204,grand final,2f088643-024c-3b2f-abda-f8752361e430,It Hurts,Thomas Orup Eriksson,,,,,,,,,,,,,,ae741882-2c5f-3faf-86bf-6522117ed204,https://apex.eurovision.tv/image/e8edfa01aeee3e54e1434c4e0ecea8d5,Istanbul,Istanbul 2004,/event/istanbul-2004,2004
Lynn Chirchop,Malta,4.0,5,25,PBS,Alfred Zammit,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,final,aa33acea-f1f3-3a23-8c77-2e666bcf5ac8,To Dream Again,Cynthia Sammut,,,,,,,,,,,,,,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,https://apex.eurovision.tv/image/5e1f42a347777667256c5a7a6596a440,Riga,Riga 2003,/event/riga-2003,2003
Mija Martina,Bosnia & Herzegovina,27.0,6,16,PBSBIH,Ines Prajo,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,final,922e8256-36a0-36f3-8c31-6ff45003550e,Ne Brini,Arjana Kuntek,,,,,,,,,,,,,,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,https://apex.eurovision.tv/image/5e1f42a347777667256c5a7a6596a440,Riga,Riga 2003,/event/riga-2003,2003
Claudia Beni,Croatia,29.0,8,15,HRT,Andrej Babich,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,final,662ca968-c7e0-384d-bdd7-0ebb3ab7257b,Vie Nisam Tvoja,Andrej Babich,,,,,,,,,,,,,,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,https://apex.eurovision.tv/image/5e1f42a347777667256c5a7a6596a440,Riga,Riga 2003,/event/riga-2003,2003
Lou,Germany,53.0,10,11,ARD,Ralph Siegel,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,final,cb94ef65-8430-34b6-a0d8-daf8d87789a1,Lets Get Happy,Bernd Meinunger,,,,,,,,,,,,,,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,https://apex.eurovision.tv/image/5e1f42a347777667256c5a7a6596a440,Riga,Riga 2003,/event/riga-2003,2003
t.A.T.u.,Russia,164.0,11,3,C1R,"Mars Lasar, Ivan Pogomalov",e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,final,b66e0e19-02d5-369f-9c62-49ca5d41b60f,"Ne Ver, Ne Boisia",Valeriy Polienko,,,,,,,,,,,,,,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,https://apex.eurovision.tv/image/5e1f42a347777667256c5a7a6596a440,Riga,Riga 2003,/event/riga-2003,2003
Beth,Spain,81.0,12,8,TVE,Jesús-Maria Pérez,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,final,51203e3e-cca7-31d0-8b76-61d9dc452104,Dime,Amaya Martínez,,,,,,,,,,,,,,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,https://apex.eurovision.tv/image/5e1f42a347777667256c5a7a6596a440,Riga,Riga 2003,/event/riga-2003,2003
Lior Narkis,Israel,17.0,13,19,IBA,Yoni Ro`en,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,final,14b9488e-95d3-3a34-b67f-0e6e0605b4a5,Words For Love,Yossi Gispan,,,,,,,,,,,,,,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,https://apex.eurovision.tv/image/5e1f42a347777667256c5a7a6596a440,Riga,Riga 2003,/event/riga-2003,2003
Esther Hart,The Netherlands,45.0,14,13,NOS,"Alan Michael, Tjeerd van Zanen",e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,final,efa8eafd-2b47-3e56-b058-60cb06d5f0c1,One More Night,"Alan Michael, Tjeerd van Zanen",,,,,,,,,,,,,,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,https://apex.eurovision.tv/image/5e1f42a347777667256c5a7a6596a440,Riga,Riga 2003,/event/riga-2003,2003
Olexandr,Ukraine,30.0,16,14,NTU,Tzvika Pik,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,final,bc0e8fc3-a7bb-3fdc-b51c-d04481f95fd7,Hasta La Vista,Mirit Shem-Ur,,,,,,,,,,,,,,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,https://apex.eurovision.tv/image/5e1f42a347777667256c5a7a6596a440,Riga,Riga 2003,/event/riga-2003,2003
Jostein Hasselgård,Norway,123.0,18,4,NRK,Arve Furset,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,final,e8b235df-3802-32d1-bbc9-f01517786ac6,I'm Not Afraid To Move On,Arve Furset,,,,,,,,,,,,,,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,https://apex.eurovision.tv/image/5e1f42a347777667256c5a7a6596a440,Riga,Riga 2003,/event/riga-2003,2003
Louisa Baileche,France,19.0,19,18,France 3,Hocine Hallaf,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,final,5c0c7d56-c4af-3cd9-83cc-35ff8c5d7365,Monts Et Merveilles,Hocine Hallaf,,,,,,,,,,,,,,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,https://apex.eurovision.tv/image/5e1f42a347777667256c5a7a6596a440,Riga,Riga 2003,/event/riga-2003,2003
Ich Troje,Poland,90.0,20,7,TVP,"André Franke, Joachim Horn-Bernges",e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,final,050cbd5f-d238-3160-87c9-a59bb19ed34e,Keine Grenzen - Zadnych Granic,"Composers + Michal Wisniewski, Jacek Lagwa",,,,,,,,,,,,,,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,https://apex.eurovision.tv/image/5e1f42a347777667256c5a7a6596a440,Riga,Riga 2003,/event/riga-2003,2003
Ruffus,Estonia,14.0,23,21,ERR,Vaiko Eplik,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,final,839e1eb5-0a3c-3cb5-999e-e982cf84d53a,Eighties Coming Back,Vaiko Eplik,,,,,,,,,,,,,,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,https://apex.eurovision.tv/image/5e1f42a347777667256c5a7a6596a440,Riga,Riga 2003,/event/riga-2003,2003
Karmen,Slovenia,7.0,26,23,RTVSLO,Martin Stibernik,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,final,8ea5a4c2-df2e-3457-88f2-8f895bd5e977,Nanana,Karmen Stavec,,,,,,,,,,,,,,e6bc9af1-bc45-31ce-b8ce-95c05a5faef6,https://apex.eurovision.tv/image/5e1f42a347777667256c5a7a6596a440,Riga,Riga 2003,/event/riga-2003,2003
Jessica Garlick,United Kingdom,111.0,2,3,BBC,Martyn Baylay,73735065-7817-3b49-b99d-9c6d85f52e26,final,bdef30d2-bc59-3577-9619-b72d94f33f3c,Come Back,Martyn Baylay,,,,,,,,,,,,,,73735065-7817-3b49-b99d-9c6d85f52e26,https://apex.eurovision.tv/image/bc8d7a7a972bf1fa26ca8dfa882df91a,Tallinn,Tallinn 2002,/event/tallinn-2002,2002
Manuel Ortega,Austria,26.0,3,18,ORF,Alexander Kahr,73735065-7817-3b49-b99d-9c6d85f52e26,final,2cd38973-73c5-3136-8925-6fe99765b134,Say A Word,Robert Pflugler,,,,,,,,,,,,,,73735065-7817-3b49-b99d-9c6d85f52e26,https://apex.eurovision.tv/image/bc8d7a7a972bf1fa26ca8dfa882df91a,Tallinn,Tallinn 2002,/event/tallinn-2002,2002
Michalis Rakintzis,Greece,27.0,4,17,ERT,Michalis Rakintzis,73735065-7817-3b49-b99d-9c6d85f52e26,final,54cc8ac0-d0d0-35ad-8c0a-cb4fb8ee2d0d,S.A.G.A.P.O.,Michalis Rakintzis,,,,,,,,,,,,,,73735065-7817-3b49-b99d-9c6d85f52e26,https://apex.eurovision.tv/image/bc8d7a7a972bf1fa26ca8dfa882df91a,Tallinn,Tallinn 2002,/event/tallinn-2002,2002
Rosa,Spain,81.0,5,7,TVE,Toni Ten,73735065-7817-3b49-b99d-9c6d85f52e26,final,3ad7e339-85f1-3c85-9dcf-8fce6c917769,Europe's Living A Celebration,Xasqui Ten,,,,,,,,,,,,,,73735065-7817-3b49-b99d-9c6d85f52e26,https://apex.eurovision.tv/image/bc8d7a7a972bf1fa26ca8dfa882df91a,Tallinn,Tallinn 2002,/event/tallinn-2002,2002
Karolina,F.Y.R. Macedonia,25.0,9,19,MKRTV,Nikola Perevski,73735065-7817-3b49-b99d-9c6d85f52e26,final,0d0a3356-fe50-3947-aca9-c0abc24534df,Od Nas Zavisi,Vladimir Krstevski,,,,,,,,,,,,,,73735065-7817-3b49-b99d-9c6d85f52e26,https://apex.eurovision.tv/image/bc8d7a7a972bf1fa26ca8dfa882df91a,Tallinn,Tallinn 2002,/event/tallinn-2002,2002
Sarit Hadad,Israel,37.0,10,12,IBA,Tzvika Pik,73735065-7817-3b49-b99d-9c6d85f52e26,final,5ecb992a-1b58-3718-b8b1-35d04581822c,Light A Candle,Yoav Ginai,,,,,,,,,,,,,,73735065-7817-3b49-b99d-9c6d85f52e26,https://apex.eurovision.tv/image/bc8d7a7a972bf1fa26ca8dfa882df91a,Tallinn,Tallinn 2002,/event/tallinn-2002,2002
Francine Jordi,Switzerland,15.0,11,22,SSR SRG,Francine Lehmann,73735065-7817-3b49-b99d-9c6d85f52e26,final,fbde5a1c-3e5b-3913-93fe-b45e035f2f07,Dans Le Jardin De Mon Âme,Francine Lehmann,,,,,,,,,,,,,,73735065-7817-3b49-b99d-9c6d85f52e26,https://apex.eurovision.tv/image/bc8d7a7a972bf1fa26ca8dfa882df91a,Tallinn,Tallinn 2002,/event/tallinn-2002,2002
Malene,Denmark,7.0,14,24,DR,Michael Ronson,73735065-7817-3b49-b99d-9c6d85f52e26,final,d2619d1f-e50a-3f3f-8c6c-7f9ec128346f,Tell Me Who You Are,Michael Ronson,,,,,,,,,,,,,,73735065-7817-3b49-b99d-9c6d85f52e26,https://apex.eurovision.tv/image/bc8d7a7a972bf1fa26ca8dfa882df91a,Tallinn,Tallinn 2002,/event/tallinn-2002,2002
Maja,Bosnia & Herzegovina,33.0,15,13,PBSBIH,Dragan Mijatovic,73735065-7817-3b49-b99d-9c6d85f52e26,final,ccd7ae29-a1f2-3867-862c-7f45bc65832f,Na Jastuku Za Dvoje,"Ruica Cavic, Stevo Cvikic",,,,,,,,,,,,,,73735065-7817-3b49-b99d-9c6d85f52e26,https://apex.eurovision.tv/image/bc8d7a7a972bf1fa26ca8dfa882df91a,Tallinn,Tallinn 2002,/event/tallinn-2002,2002
Sergio & the Ladies,Belgium,33.0,16,13,VRT,Mark Paelinck,73735065-7817-3b49-b99d-9c6d85f52e26,final,7d486cb7-b09a-3bc1-aa73-676ff62a27bf,Sister,Dirk Paelinck,,,,,,,,,,,,,,73735065-7817-3b49-b99d-9c6d85f52e26,https://apex.eurovision.tv/image/bc8d7a7a972bf1fa26ca8dfa882df91a,Tallinn,Tallinn 2002,/event/tallinn-2002,2002
Sandrine François,France,104.0,17,5,France 3,Rick Allison,73735065-7817-3b49-b99d-9c6d85f52e26,final,cd8c8cdd-9dec-3e2a-8b93-18195834f112,Il Faut Du Temps,"Patrick Bruel, Marie-Florence Gros",,,,,,,,,,,,,,73735065-7817-3b49-b99d-9c6d85f52e26,https://apex.eurovision.tv/image/bc8d7a7a972bf1fa26ca8dfa882df91a,Tallinn,Tallinn 2002,/event/tallinn-2002,2002
Corinna May,Germany,17.0,18,21,ARD,Ralph SIegel,73735065-7817-3b49-b99d-9c6d85f52e26,final,e148a9f3-d28d-34ff-b1ee-5a51e0e1a1b9,I Can't Live Without Music,Bernd Meinunger,,,,,,,,,,,,,,73735065-7817-3b49-b99d-9c6d85f52e26,https://apex.eurovision.tv/image/bc8d7a7a972bf1fa26ca8dfa882df91a,Tallinn,Tallinn 2002,/event/tallinn-2002,2002
Buket Bengisu & Saphire,Turkey,29.0,19,16,TRT,Fani Hodara,73735065-7817-3b49-b99d-9c6d85f52e26,final,fd74b4fd-faff-38b4-92c3-af2bafcdd7fd,Leylaklar Soldu Kalbinde,"Sami Hodara, Figen Cakmak",,,,,,,,,,,,,,73735065-7817-3b49-b99d-9c6d85f52e26,https://apex.eurovision.tv/image/bc8d7a7a972bf1fa26ca8dfa882df91a,Tallinn,Tallinn 2002,/event/tallinn-2002,2002
Monica Anghel & Marcel Pavel,Romania,71.0,21,9,TVR,Ionel Tudor,73735065-7817-3b49-b99d-9c6d85f52e26,final,c4a34eb1-069d-327d-9911-53d5a018e1d6,Tell Me Why,Mirela Fugaru,,,,,,,,,,,,,,73735065-7817-3b49-b99d-9c6d85f52e26,https://apex.eurovision.tv/image/bc8d7a7a972bf1fa26ca8dfa882df91a,Tallinn,Tallinn 2002,/event/tallinn-2002,2002
Aivaras,Lithuania,12.0,24,23,LRT,Aivaras Stepukonis,73735065-7817-3b49-b99d-9c6d85f52e26,final,063e7965-69d3-381f-b0ff-1dbd430c87c7,Happy You,Aivaras Stepukonis,,,,,,,,,,,,,,73735065-7817-3b49-b99d-9c6d85f52e26,https://apex.eurovision.tv/image/bc8d7a7a972bf1fa26ca8dfa882df91a,Tallinn,Tallinn 2002,/event/tallinn-2002,2002
Michelle,The Netherlands,16.0,1,18,NOS,"André Remkes, Dirk Jan Vermeij",7800adf9-9bfa-371a-964b-46063c6bb2e5,final,9381967c-6ca0-399d-a619-74cce02b52b0,Out On My Own,-,,,,,,,,,,,,,,7800adf9-9bfa-371a-964b-46063c6bb2e5,https://apex.eurovision.tv/image/52111045f85cc6e4416345047a063f38,Copenhagen,Copenhagen 2001,/event/copenhagen-2001,2001
